
Index	Potential applied (V)	Time (s)	WE(1).Current (A)	Column 5 (V/s)	Scan	WE(1).Potential (V)
1	0.050506591796875	3.98667198993462	-0.0002451171875	0.005	1	0.050506591796875
2	0.05096435546875	4.07822498970347	-0.000207672119140625		1	0.05096435546875
3	0.051422119140625	4.16977798947232	-0.000176239013671875		1	0.051422119140625
4	0.0518798828125	4.26133098924117	-0.000149749755859375		1	0.05194091796875
5	0.052337646484375	4.35288398901002	-0.00012689208984375		1	0.052398681640625
6	0.05279541015625	4.44443698877888	-0.000107574462890625		1	0.0528564453125
7	0.053253173828125	4.53598998854773	-9.1766357421875E-05		1	0.05322265625
8	0.0537109375	4.62754298831658	-7.7423095703125E-05		1	0.0537109375
9	0.054168701171875	4.71909598808543	-6.5093994140625E-05		1	0.05413818359375
10	0.05462646484375	4.81064898785428	-5.450439453125E-05		1	0.05462646484375
11	0.055084228515625	4.90220198762313	-4.5281982421875E-05		1	0.05511474609375
12	0.0555419921875	4.99375498739198	-3.72406005859375E-05		1	0.055572509765625
