index	Potential [V]	Disk Current density[mA/cm2]	Ring Current density[mA/cm2]
60	0.11089069371222862	-1.3237762451171877	0.0527191162109375
61	0.11134218631243736	-1.323516845703125	0.0524749755859375
62	0.11180695882911582	-1.3238067626953125	0.052764892578125
63	0.11225771365618736	-1.323516845703125	0.0526275634765625
64	0.11270957514296473	-1.323272705078125	0.0527191162109375
65	0.11315627221778166	-1.32281494140625	0.0527191162109375
66	0.11361366700308806	-1.3227996826171875	0.05268859863281251
67	0.11406995512868864	-1.3227386474609375	0.05278015136718749
68	0.11452329216174041	-1.3225555419921875	0.0528564453125
69	0.11497330921567477	-1.322235107421875	0.0527191162109375
70	0.11543291732039279	-1.3223114013671877	0.052886962890625
71	0.11590396090873745	-1.3228607177734373	0.05281066894531251
72	0.11635397796267181	-1.322540283203125	0.0529327392578125
73	0.11679735505837133	-1.3219451904296875	0.052642822265625
74	0.11723962549436501	-1.3213043212890623	0.05303955078125
75	0.11769259364084819	-1.32110595703125	0.052642822265625
76	0.11814076626193952	-1.320709228515625	0.05305480957031251
77	0.11859816104724591	-1.3206939697265625	0.05282592773437499
78	0.1190537113997093	-1.3206024169921875	0.0531005859375
79	0.11951258173129012	-1.320648193359375	0.05293273925781251
80	0.1199681320837535	-1.320556640625	0.05307006835937499
81	0.12042073134366807	-1.3203430175781252	0.052886962890625
82	0.12086041957368154	-1.3195953369140625	0.0531005859375
83	0.12132408543065418	-1.3198394775390625	0.0530242919921875
84	0.1217689380726281	-1.3193054199218752	0.0531158447265625
85	0.1222429327535216	-1.319976806640625	0.0530853271484375
86	0.12268151432382927	-1.319183349609375	0.0531158447265625
87	0.12316104230325182	-1.3200836181640625	0.053253173828125
88	0.12359777944071648	-1.3192138671875002	0.05302429199218749
89	0.12406107641112052	-1.3194427490234375	0.053253173828125
90	0.12450334684711421	-1.3188018798828123	0.0531158447265625
91	0.12495447056075437	-1.3185272216796875	0.05328369140625
92	0.12541075868635496	-1.3184661865234375	0.0531768798828125
93	0.12586520237911253	-1.318328857421875	0.0533905029296875
94	0.12632997489579098	-1.3186187744140625	0.0532073974609375
95	0.12678404970197996	-1.3184661865234375	0.053314208984375
96	0.12723960005444335	-1.3183746337890627	0.0532989501953125
97	0.12770068370543577	-1.318511962890625	0.053314208984375
98	0.12814369191456668	-1.317901611328125	0.05316162109375
99	0.12859592228791264	-1.3176727294921875	0.053466796875
100	0.1290481526612586	-1.31744384765625	0.0531005859375
101	0.12951108074509404	-1.317657470703125	0.0535736083984375
102	0.12996294223187138	-1.317413330078125	0.053375244140625
103	0.1304044748947279	-1.3167419433593752	0.05354309082031251
104	0.13085412306209365	-1.3164062500000002	0.0534210205078125
105	0.13131004230112564	-1.3163299560546875	0.0534515380859375
106	0.1317633793341774	-1.3161468505859375	0.05339050292968749
107	0.13220896974928853	-1.315643310546875	0.053466796875
108	0.13266968451371233	-1.315765380859375	0.0535736083984375
109	0.13312007045421528	-1.315460205078125	0.0535736083984375
110	0.1335844740843251	-1.31573486328125	0.0536041259765625
111	0.13403264670541648	-1.315338134765625	0.053558349609375
112	0.13449114815042867	-1.31536865234375	0.0536346435546875
113	0.1349507562551467	-1.3154449462890625	0.053466796875
114	0.13541331545241353	-1.315643310546875	0.0537109375
115	0.1358537414555642	-1.3149261474609375	0.053558349609375
116	0.13631851397224265	-1.315216064453125	0.0538787841796875
117	0.1367707443455886	-1.3149871826171875	0.0534515380859375
118	0.13722518803834619	-1.3148498535156248	0.05386352539062501
119	0.13767741841169215	-1.3146209716796875	0.0537261962890625
120	0.13813923983582177	-1.314788818359375	0.0538177490234375
